Book,Chapter,Verse,Content
EZK,13,4,"Ізраїлю —"
EZK,13,8,"я —"
EZK,13,9,"я —"
EZK,13,14,"я —"
EZK,13,15,"її —"
EZK,13,19,", —"
EZK,13,21,"я —"
EZK,13,22,", —"
EZK,13,23,"я —"
EZK,14,8,"я —"
EZK,14,11,", —"
EZK,14,16,", —"
EZK,14,16,", —"
EZK,14,18,", —"
EZK,14,18,", —"
EZK,14,20,", —"
EZK,14,20,", —"
EZK,14,21,", —"
EZK,14,21,": —"
EZK,14,21,"кари —"
EZK,14,21,"заразу —"
EZK,15,2,"виноградньої —"
EZK,15,7,"я —"
EZK,16,3,"твоє —"
EZK,16,3,"твій —"
EZK,16,5,", —"
EZK,16,6,"крові —"
EZK,16,13,"була —"
EZK,16,19,", —"
EZK,16,19,"! —"
EZK,16,20,", —"
EZK,16,23,"твого —"
EZK,16,23,"! —"
EZK,16,23,", —"
EZK,16,31,", —"
EZK,16,31,", —"
EZK,16,36,", —"
EZK,16,37,", —"
EZK,16,37,", —"
EZK,16,43,", —"
EZK,16,45,"Ти —"
EZK,16,45,"ти —"
EZK,16,45,"ваш —"
EZK,16,46,"твоя —"
EZK,16,46,", —"
EZK,16,61,", —"
EZK,16,62,"я —"
EZK,17,12,"? —"
EZK,17,21,", —"
EZK,17,22,", —"
EZK,18,4,"душі —"
EZK,18,4,", —"
EZK,18,9,", —"
EZK,18,13,", —"
EZK,18,17,", —"
EZK,18,18,", —"
EZK,18,19,", —"
EZK,18,23,", —"
EZK,18,24,"то —"
EZK,18,25,", —"
EZK,19,14,", —"
EZK,20,5,"Я —"
EZK,20,6,", —"
EZK,20,7,"Я —"
EZK,20,12,"я —"
EZK,20,15,", —"
EZK,20,15,", —"
EZK,20,19,"бо —"
EZK,20,20,"я —"
EZK,20,26,"я —"
EZK,20,31,", —"
EZK,20,38,"я —"
EZK,20,39,", —"
EZK,20,40,", —"
EZK,20,40,"Ізраїля —"
EZK,20,42,"я —"
EZK,20,44,"я —"
EZK,21,3,"я —"
EZK,21,7,", —"
EZK,21,9,"Бог —"
EZK,21,9,"меч —"
EZK,21,15,", —"
EZK,21,20,", —"
EZK,21,25,", —"
EZK,21,28,", —"
EZK,21,29,", —"
EZK,21,30,", —"
EZK,22,16,"я —"
EZK,22,18,"вони —"
EZK,22,24,"Ти —"
EZK,23,4,"старшій —"
EZK,23,4,"її —"
EZK,23,4,"ж —"
EZK,23,15,", —"
EZK,23,32,"твоєї —"
EZK,23,44,", —"
EZK,23,44,", —"
EZK,23,49,"я —"
EZK,24,1,"місяця —"
EZK,24,4,", —"
EZK,24,4,", —"
EZK,24,5,"овець —"
EZK,24,21,", —"
EZK,24,23,"ваша —"
EZK,24,24,"я —"
EZK,24,25,", —"
EZK,24,25,", —"
EZK,24,27,"я —"
EZK,25,3,", —"
EZK,25,5,"я —"
EZK,25,6,", —"
EZK,25,7,"я —"
EZK,25,8,"Юдин —"
EZK,25,9,"я —"
EZK,25,9,"Киріятаїму —"
EZK,25,11,"я —"
EZK,25,15,"пагубу —"
EZK,25,17,"я —"
EZK,26,2,", —"
EZK,26,6,"я —"
EZK,26,17,", —"
EZK,26,17,", —"
EZK,27,8,", —"
EZK,27,11,") —"
EZK,27,13,", —"
EZK,27,27,"твого —"
EZK,27,36,", —"
EZK,28,2,", —"
EZK,28,5,", —"
EZK,28,13,", —"
EZK,28,22,"я —"
EZK,28,23,"я —"
EZK,28,26,"я —"
EZK,29,6,"я —"
EZK,29,9,"я —"
EZK,29,16,"я —"
EZK,29,21,"я —"
EZK,30,8,"я —"
EZK,30,9,"Египту —"
EZK,30,19,"я —"
EZK,30,25,"я —"
EZK,30,26,"я —"
EZK,31,10,", —"
EZK,32,6,", —"
EZK,32,12,"вони —"
EZK,32,12,". —"
EZK,32,15,"я —"
EZK,32,23,"його —"
EZK,32,23,", —"
EZK,32,24,", —"
EZK,32,29,"Там —"
EZK,32,31,", —"
EZK,33,3,", —"
EZK,33,5,", —"
EZK,33,8,", —"
EZK,33,10,", —"
EZK,33,15,", —"
EZK,33,25,", —"
EZK,33,27,", —"
EZK,33,33,", —"
EZK,33,33,", —"
EZK,34,8,"моїх —"
EZK,34,8,", —"
EZK,34,14,"пасовищі —"
EZK,34,23,", —"
EZK,34,26,", —"
EZK,34,27,"я —"
EZK,34,30,", —"
EZK,34,31,"я —"
EZK,35,3,"я —"
EZK,35,4,"я —"
EZK,35,9,"я —"
EZK,35,15,"я —"
EZK,36,3,", —"
EZK,36,4,"потоків —"
EZK,36,11,"я —"
EZK,36,13,", —"
EZK,36,23,"я —"
EZK,36,32,", —"
EZK,36,34,", —"
EZK,36,35,"міста —"
EZK,36,36,"сказав —"
EZK,36,38,"я —"
EZK,37,6,"я —"
EZK,37,10,"ноги —"
EZK,37,11,"костї —"
EZK,37,13,"я —"
EZK,37,14,"се —"
EZK,37,16,"Йосифові —"
EZK,37,23,"я —"
EZK,37,26,", —"
EZK,37,28,"я —"
EZK,38,4,", —"
EZK,38,5,", —"
EZK,38,7,", —"
EZK,38,11,", —"
EZK,38,11,", —"
EZK,38,13,", —"
EZK,38,15,", —"
EZK,38,16,", —"
EZK,38,23,"я —"
EZK,39,1,"я —"
EZK,39,6,"я —"
EZK,39,7,"я —"
EZK,39,8,", —"
EZK,39,11,", —"
EZK,39,14,", —"
EZK,39,18,", —"
EZK,39,22,"я —"
EZK,39,23,", —"
EZK,39,28,"я —"
EZK,40,5,"храму —"
EZK,40,7,"середини —"
EZK,40,9,"воротях —"
EZK,40,15,"воріт —"
EZK,40,21,"брамі —"
EZK,40,25,"вікна —"
EZK,40,26,"окраси —"
EZK,40,29,"їх —"
EZK,40,45,", —"
EZK,40,46,", —"
EZK,41,1,", —"
EZK,41,2,"дверей —"
EZK,41,8,"тичину —"
EZK,41,14,"сходу —"
EZK,41,19,"пальми —"
EZK,41,23,"сьвятинї —"
EZK,42,4,"сьвітлицями —"
EZK,42,6,"Вони —"
EZK,42,7,", —"
EZK,42,12,"них —"
EZK,43,2,"се —"
EZK,43,5,"се —"
EZK,43,12,", —"
EZK,43,13,", —"
EZK,43,14,"виступу —"
EZK,43,14,"завширшки —"
EZK,43,14,"виступу —"
EZK,43,14,"його —"
EZK,43,17,"майданець —"
EZK,44,4,"се —"
EZK,44,10,", —"
EZK,45,12,"секлі —"
EZK,45,14,"оливи —"
EZK,45,15,": —"
EZK,46,5,"приносу —"
EZK,46,11,"ж —"
EZK,46,14,"ранку —"
EZK,46,19,"се —"
EZK,46,23,"чотирьох —"
EZK,47,1,"се —"
EZK,47,2,"се —"
EZK,47,7,"се —"
EZK,47,12,"листє —"
EZK,47,13,": —"
EZK,47,20,"гряниця —"
EZK,48,1,"моря —"
EZK,48,2,"західнього —"
EZK,48,10,"сьвященникам —"
EZK,48,18,"паю —"
EZK,48,18,", —"
EZK,48,21,"паїв —"
EZK,48,23,": —"
EZK,48,23,"західнього —"
EZK,48,24,"західнього —"
EZK,48,25,"західнього —"
EZK,48,26,"західнього —"
EZK,48,27,"західнього —"
DAN,1,7,"імення —"
DAN,2,31,", —"
DAN,2,31,", —"
DAN,2,32,"нього —"
DAN,2,32,"його —"
DAN,2,37,", —"
DAN,2,38,"ти —"
DAN,3,12,", —"
DAN,3,15,", —"
DAN,3,23,"мужі —"
DAN,3,23,"Авденаго —"
DAN,3,33,"його —"
DAN,3,33,"його —"
DAN,4,5,"Валтасар —"
DAN,4,7,"бачив —"
DAN,4,10,"ліжку —"
DAN,4,19,"Се —"
DAN,4,19,"твоя —"
DAN,4,20,", —"
DAN,4,30,"його —"
DAN,4,31,"власть —"
DAN,4,31,"царство —"
DAN,5,3,", —"
DAN,5,11,"ворожбитами —"
DAN,5,26,"Мене —"
DAN,5,27,"Текел —"
DAN,5,28,"Перес —"
DAN,6,2,", —"
DAN,6,10,", —"
DAN,6,24,", —"
DAN,6,26,"бо —"
DAN,7,4,"Перший —"
DAN,7,7,"ось —"
DAN,7,7,"нього —"
DAN,7,8,"ось —"
DAN,7,9,"нього —"
DAN,7,9,"його —"
DAN,7,14,"його —"
DAN,7,17,", —"
DAN,7,20,", —"
DAN,7,23,"четвертий —"
DAN,7,27,"царство —"
DAN,8,2,", —"
DAN,8,2,", —"
DAN,8,5,"се —"
DAN,8,20,", —"
DAN,8,21,"кудлатий —"
DAN,8,25,"погибне —"
DAN,8,26,", —"
DAN,9,1,", —"
DAN,9,20,", —"
DAN,9,21,"мене —"
DAN,9,23,"ти —"
DAN,9,25,"Владики —"
DAN,10,8,", —"
DAN,11,6,", —"
DAN,11,19,"впаде —"
DAN,11,34,", —"
DAN,12,3,"праведностї —"
HOS,2,6,", —"
HOS,2,8,", —"
HOS,2,20,"я —"
HOS,2,23,"Ти —"
HOS,2,23,"Ти —"
HOS,3,5,"його —"
HOS,4,4,") —"
HOS,4,9,"то —"
HOS,4,16,"Ізраїль —"
HOS,4,17,"; —"
HOS,5,4,", —"
HOS,5,9,"се —"
HOS,5,13,"Юда —"
HOS,5,14,", —"
HOS,6,2,"дня —"
HOS,6,8,"Галаад —"
HOS,7,3,"своїми —"
HOS,7,11,"Ефраїм —"
HOS,7,16,"поробились —"
HOS,8,2,"ми —"
HOS,8,6,") —"
HOS,8,14,", —"
HOS,9,8,"Ефраїм —"
HOS,9,8,"пророк —"
HOS,9,14,", —"
HOS,9,15,"їх —"
HOS,9,17,", —"
HOS,10,1,"Ізраїль —"
HOS,10,3,"царь —"
HOS,10,6,"Ассирию —"
HOS,10,8,"Авена —"
HOS,10,11,"Яков —"
HOS,10,15,"Бетель —"
HOS,11,1,"! —"
HOS,11,1,"його —"
HOS,11,9,"я —"
HOS,11,10,", —"
HOS,11,12,"Ізраїля —"
HOS,12,4,", —"
HOS,12,5,"його —"
HOS,12,7,"Кананїй —"
HOS,13,1,"Баала —"
HOS,13,2,"розуму —"
HOS,13,2,", —"
HOS,13,4,"я —"
HOS,13,7,"левом —"
HOS,13,8,", —"
HOS,13,9,"менї —"
HOS,13,11,"й —"
HOS,13,13,"він —"
HOS,13,15,", —"
HOS,14,7,"нього —"
JOL,1,3,"дїти —"
JOL,1,6,"його —"
JOL,1,7,", —"
JOL,1,11,"ячменї —"
JOL,1,12,"яблонь —"
JOL,2,1,"близько —"
JOL,2,3,"його —"
JOL,2,3,"його —"
JOL,2,3,"його —"
JOL,2,4,"вони —"
JOL,2,5,", —"
JOL,2,6,", —"
JOL,2,11,"його —"
JOL,2,11,", —"
JOL,2,23,", —"
JOL,2,25,"жучки —"
JOL,2,27,"я —"
JOL,2,27,"я —"
JOL,2,31,"місяць —"
JOL,2,32,", —"
JOL,2,32,", —"
JOL,3,1,", —"
JOL,3,8,". —"
JOL,3,13,", —"
JOL,3,16,"; —"
JOL,3,16,", —"
JOL,3,17,"я —"
JOL,3,19,"Едом —"
JOL,3,20,"Ерусалим —"
AMO,1,2,", —"
AMO,1,5,"скиптро —"
AMO,2,11,"ваших —"
AMO,2,11,"; —"
AMO,3,12,", —"
AMO,4,1,", —"
AMO,4,2,"вас —"
AMO,4,3,"кожне —"
AMO,4,4,"Галгал —"
AMO,4,4,"днї —"
AMO,4,13,"небесних —"
AMO,5,2,", —"
AMO,5,8,", —"
AMO,5,8,"він —"
AMO,5,12,"ж —"
AMO,5,16,", —"
AMO,5,17,", —"
AMO,5,18,"вам —"
AMO,5,18,", —"
AMO,5,20,"він —"
AMO,5,24,"справедливість —"
AMO,5,26,", —"
AMO,5,27,"небесних —"
AMO,6,3,", —"
AMO,6,11,"будинок —"
AMO,6,12,"справедливостї —"
AMO,6,12,", —"
AMO,8,4,", —"
AMO,8,10,"ваші —"
AMO,8,10,"буде —"
AMO,8,11,", —"
AMO,8,14,"! —"
AMO,9,4,", —"
AMO,9,6,"Господь —"
AMO,9,7,"Араміїв —"
AMO,9,12,", —"
OBA,1,4,", —"
OBA,1,5,"вночі —"
OBA,1,5,", —"
OBA,1,8,", —"
OBA,1,8,", —"
OBA,1,18,"Йосипа —"
OBA,1,18,"Ісава —"
JON,2,10,"одного —"
JON,3,6,", —"
JON,3,8,"вереттєм —"
JON,4,2,"ти —"
JON,4,10,", —"
MIC,1,5,"воно —"
MIC,1,8,", —"
MIC,1,8,", —"
MIC,1,13,"бо —"
MIC,1,15,", —"
MIC,1,16,"ж —"
MIC,2,1,", —"
MIC,2,2,", —"
MIC,2,13,"їх —"
MIC,3,3,"їх —"
MIC,3,5,"зубами —"
MIC,3,6,"видива —"
MIC,3,6,"темрява —"
MIC,3,8,"ж —"
MIC,3,8,"Ізраїлеві —"
MIC,3,10,"Ерусалимі —"
MIC,4,2,", —"
MIC,4,2,"Господнє —"
MIC,4,3,"свої —"
MIC,4,7,"далеко —"
MIC,4,9,"або —"
MIC,4,13,", —"
MIC,4,13,"їх —"
MIC,5,1,"! —"
MIC,5,2,"Бетлеєме —"
MIC,5,2,"народини —"
MIC,6,7,", —"
MIC,6,16,", —"
MIC,7,4,"справедливий —"
MIC,7,6,", —"
MIC,7,9,", —"
MIC,7,9,"ним —"
MIC,7,11,", —"
MIC,7,14,"твоїм —"
NAM,1,3,"хмари —"
NAM,1,7,", —"
NAM,1,10,", —"
NAM,2,5,", —"
NAM,2,12,", —"
NAM,3,4,"Се —"
NAM,3,4,"своїми —"
NAM,3,5,"я —"
NAM,3,13,"нарід —"
NAM,3,13,". —"
NAM,3,17,"гетьмани —"
NAM,3,17,", —"
HAB,1,2,", —"
HAB,1,11,"його —"
HAB,2,6,"? —"
HAB,2,18,", —"
HAB,2,20,"Господь —"
HAB,3,3,"Сьвятий —"
HAB,3,5,"ним —"
HAB,3,6,"він —"
HAB,3,6,"глянув —"
HAB,3,6,"його —"
HAB,3,8,"ріки —"
HAB,3,8,"море —"
HAB,3,17,", —"
HAB,3,19,"Бог —"
ZEP,1,12,", —"
ZEP,1,15,", —"
ZEP,2,2,", —"
ZEP,2,2,"полова —"
ZEP,2,5,", —"
ZEP,2,5,", —"
ZEP,2,5,", —"
ZEP,2,9,"Аммонові —"
ZEP,2,9,", —"
ZEP,2,11,"покланятись —"
ZEP,2,11,"краю —"
ZEP,2,15,"! —"
ZEP,2,15,", —"
ZEP,3,3,"його —"
ZEP,3,3,"його —"
ZEP,3,4,"його —"
ZEP,3,10,"поклонники —"
ZEP,3,10,", —"
ZEP,3,11,"й —"
ZEP,3,18,"позбіраю —"
HAG,1,4,"час —"
HAG,1,9,"хапаєтесь —"
HAG,1,11,", —"
HAG,1,11,", —"
HAG,2,6,", —"
HAG,2,6,", —"
HAG,2,7,", —"
HAG,2,18,", —"
HAG,2,20,"вдруге —"
HAG,2,22,"їх —"
ZEC,1,5,"ваші —"
ZEC,1,5,"пророки —"
ZEC,3,8,", —"
ZEC,4,2,", —"
ZEC,4,6,", —"
ZEC,4,7,"Ти —"
ZEC,4,10,"? —"
ZEC,5,8,"Отся —"
ZEC,6,1,"се —"
ZEC,6,12,"муж —"
ZEC,8,3,"небесних —"
ZEC,8,8,"я —"
ZEC,9,9,"тихий —"
ZEC,9,17,"вино —"
ZEC,10,4,"нього —"
ZEC,10,4,"нього —"
ZEC,10,9,", —"
ZEC,10,11,", —"
ZEC,11,7,", —"
ZEC,11,7,"другу —"
ZEC,11,10,"палицю —"
ZEC,11,10,"ласкавості —"
ZEC,11,12,"менї —"
ZEC,11,13,"; —"
ZEC,11,14,"палицю —"
ZEC,12,7,"Ерусалимських —"
ZEC,12,14,"родини —"
ZEC,13,9,"Господь —"
ZEC,14,4,"друга —"
ZEC,14,8,"їх —"
ZEC,14,13,", —"
MAL,1,2,"? —"
MAL,1,3,"його —"
MAL,1,4,", —"
MAL,1,6,"раб —"
MAL,2,14,", —"
MAL,2,15,"? —"
MAL,2,16,", —"
MAL,3,1,", —"
MAL,3,2,"бо —"
MAL,3,6,"бо —"
MAL,3,9,"ви —"
MAL,3,9,"люд —"
MAT,12,8,"чоловічий —"
MAT,13,19,"Се —"
MAT,19,4,", —"
MAT,19,9,"своєю —"
MAT,19,9,"перелюб —"
MAT,19,30,"останнї —"
MAT,23,8,"учитель —"
MAT,23,10,"наставник —"
MRK,2,28,"чоловічий —"
MRK,4,27,"як —"
MRK,6,35,", —"
MRK,8,27,", —"
LUK,6,5,"чоловічий —"
LUK,6,40,"же —"
LUK,7,44,", —"
LUK,11,17,"господа —"
LUK,12,49,"? —"
LUK,18,27,"людей —"
LUK,19,46,"мій —"
LUK,22,26,"старший —"
JHN,3,6,"тїла —"
JHN,3,6,"Духа —"
JHN,3,12,", —"
JHN,4,22,"чому —"
JHN,4,22,"чому —"
JHN,4,24,"Дух —"
JHN,8,29,"мене —"
JHN,10,9,"Я —"
JHN,10,35,", —"
JHN,13,1,", —"
JHN,13,29,", —"
JHN,13,29,", —"
JHN,14,16,", —"
JHN,16,15,", —"
ACT,1,14,"благанню —"
ACT,4,19,", —"
ACT,5,14,", —"
ACT,7,33,", —"
ACT,10,41,", —"
ACT,13,9,", —"
ACT,15,23,"брати —"
ACT,16,12,", —"
ACT,16,17,"люде —"
ACT,17,18,", —"
ACT,19,10,", —"
ACT,20,33,", —"
ACT,24,18,", —"
ACT,24,18,", —"
ACT,25,3,", —"
ACT,27,44,", —"
ROM,1,28,", —"
ROM,2,7,"нетлїння —"
ROM,6,21,"того —"
ROM,6,22,"же —"
ROM,6,23,"Боже —"
ROM,8,5,", —"
ROM,8,6,"тїлесне —"
ROM,8,6,"духовне —"
ROM,8,7,"тїлесне —"
ROM,10,4,"закону —"
ROM,12,5,"ми —"
ROM,12,7,"хто —"
ROM,12,8,"хто —"
ROM,12,13,"сьвятих —"
ROM,13,10,"любов —"
ROM,15,9,"поган —"
ROM,16,26,", —"
1CO,3,7,"зрощує —"
1CO,3,12,", —"
1CO,3,14,"вибудував —"
1CO,3,19,"сього —"
1CO,3,22,", —"
1CO,9,21,"беззаконним —"
1CO,11,3,"Христу —"
1CO,14,26,", —"
1CO,15,26,"ся —"
1CO,15,52,"трубою —"
1CO,15,56,"смерти —"
1CO,15,56,"гріха —"
2CO,1,17,"так —"
2CO,1,17,"нї —"
2CO,1,21,"нас —"
2CO,3,9,"осуду —"
2CO,8,3,"силї —"
2CO,8,3,"сьвідкую —"
2CO,10,9,", —"
2CO,10,10,", —"
EPH,5,9,"духа —"
PHP,3,4,", —"
PHP,3,19,"кінець —"
COL,1,16,", —"
COL,2,17,"ж —"
1TI,5,6,"жива —"
1TI,6,5,"благочестє —"
TIT,1,5,", —"
PHM,1,16,", —"
HEB,1,8,"правоти —"
HEB,1,10,"небеса —"
HEB,6,16,", —"
HEB,7,8,"там —"
HEB,12,29,"Бог —"
JAS,3,5,"язик —"
JAS,4,4,"сього —"
1PE,1,25,"слово —"
1PE,2,7,", —"
1PE,2,7,", —"
1PE,2,9,"ж —"
1PE,4,14,", —"
2PE,2,9,", —"
2PE,2,13,"вони —"
2PE,2,14,"се —"
2PE,2,20,"їх —"
1JN,1,1,", —"
1JN,2,16,", —"
1JN,2,16,", —"
1JN,2,25,", —"
1JN,3,24,", —"
1JN,5,7,"три —"
1JN,5,8,"троє —"
JUD,1,16,", —"
JUD,1,16,", —"
REV,9,10,"їх —"
REV,12,1,", —"
REV,17,11,", —"
REV,19,10,"Ісусове —"
REV,21,18,"город —"
REV,21,21,"города —"
REV,21,22,"Вседержитель —"
REV,21,23,"його —"
REV,22,2,"ріки —"
REV,22,16,"Я —"
