Book,Chapter,Verse,Content
LUK,11,22,"Коли ж сильніщий над него, прийшовши, подужає його, то всю зброю його бере, що на неї вповав, та й роздає здобич його."
LUK,11,23,"Хто не зо мною, той проти мене; і хто не збирає зо мною, розсипає."
LUK,11,24,"Як же нечистий дух вийде з чоловіка, то блукає по безвіддях, шукаючи впокою, і, не знайшовши, каже: Вернусь до домівки моєї, звідкіля вийшов."
LUK,11,25,"І прийшовши знайде її виметену й прибрану."
LUK,11,26,"Тоді йде та бере сім инших духів, зліщих над себе; і, ввійшовши, домують там; і буде останнє чоловіка того гірше першого."
LUK,11,28,"Блаженні ж і ті, що слухають слово Боже, та й хоронять його."
LUK,11,29,"Кодло се лукаве; воно ознаки шукає, і не дасть ся ознака йому, тільки ознака Йони пророка."
LUK,11,30,"Бо, як Йона був ознакою Ниневянам, так буде й Син чоловічий кодлу сьому:"
LUK,11,31,"Цариця полуденна встане на суд із чоловіками кодла сього, та й осудить їх: бо прийшла вона з краю землі послухати премудрості Соломонової; а ось більший Соломона тут."
LUK,11,32,"Ниневяне встануть на суд із кодлом сим, та й осудять його; бо покаялись по проповіді Йониній; а ось більший Йони тут."
LUK,11,33,"Ніхто ж, засьвітивши сьвічку, на потайному не ставить, ні під посудину, а на сьвічнику, щоб хто входить, сьвітло бачив."
LUK,11,34,"Сьвітло тілу око; коли ж оце око твоє ясне буде, то й все тіло твоє сьвітле: коли ж лихе буде, то й тіло твоє темне."
LUK,11,35,"Гледи ж оце, щоб сьвітло, що в тобі, не була темрява."
LUK,11,36,"Коли ж тіло твоє все сьвітле, не маючи ніякої частини темної, то буде сьвітле все, як би сьвічка сяєвом просьвічувала тебе."
LUK,11,39,"Тепер ви, Фарисеї, верх чаші і блюда очищаєте; середина ж ваша повна здирства та лукавства."
LUK,11,40,"Безумні! хиба, хто зробив верх, і середини не зробив."
LUK,11,41,"Тільки давайте милостиню з того, що є, і ось усе чисте вам буде."
LUK,11,42,"Та горе вам, Фарисеї! бо даєте десятину з мяти, рути і всякого зїлля, а минаєте суд і любов Божу. Се повинні були чинити, да й того не залишати."
LUK,11,43,"Горе вам, Фарисеї! бо любите перві сідалища по школах і витання на торгах."
LUK,11,44,"Горе вам, письменники та Фарисеї, лицеміри! бо ви мов гроби, що їх невидко, й люде, ходячи поверх них, не знають."
LUK,11,46,"І вам, законникам, горе! що накладуєте людям тягарі, котрі важко носити, а самі одним пальцем вашим не приторкнетесь до тягарів."
LUK,11,47,"Горе вам! що будуєте гроби пророкам, батьки ж ваші повбивали їх."
LUK,11,48,"Правдиво ви сьвідкуєте, і любі вам учинки батьків ваших; бо се вони повбивали їх, ви ж будуєте їм гроби."
LUK,11,49,"Тим і премудрість Божа глаголе: Пішлю до них пророків та апостолів, і инших з них вони вбивати муть та гонити муть,"
LUK,11,50,"щоб відомстити за кров усіх пророків, пролиту від основання сьвіта, кодлу сьому,"
LUK,11,51,"від крові Авеля аж до крові Захарії, що поліг між жертівнею й храмом. Так, глаголю вам, відомстить ся кодлу сьому."
LUK,11,52,"Горе вам, законники! що ви взяли ключ розуміння: самі не ввійшли, й тим, що входять, заборонили."
LUK,12,1,"Перш усього остерегайтесь квасу Фарисейського, чи то лицемірства."
LUK,12,2,"Нічого бо нема закритого, що не відкриєть ся, ані захованого, що не виявить ся."
LUK,12,3,"Тим, що ви потемки промовили, повидну чути муть; і що на ухо казали ви в коморах, проповідувати меть ся на домах."
LUK,12,4,"Глаголю ж вам, другам моїм: Не лякайтесь тих, що вбивають тіло, а потім не можуть більш нічого заподіяти."
LUK,12,5,"Я ж покажу вам, кого лякатись: Лякайтесь того, хто, вбивши, власть має вкинути в пекло. Так, глаголю вам, того лякайтесь."
LUK,12,6,"Хиба пятеро горобців не продають за два шаги? й один же з них не забутий перед Богом."
LUK,12,7,"Тільки ж і волоссє на голові вашій усе полічене. Не лякайте ся ж оце: ви многих горобців дорожчі."
LUK,12,8,"Глаголю ж вам: Всякий, хто визнавати ме мене перед людьми, й Син чоловічий визнавати ме його перед ангелами Божими."
LUK,12,9,"Хто ж відречеть ся мене перед людьми, того відречусь перед ангелами Божими."
LUK,12,10,"І всякий, хто скаже слово на Сина чоловічого, простить ся йому; хто ж на сьвятого Духа хулив, не простить ся."
LUK,12,11,"Коли ж приведуть вас у школи, та до урядів, та до властей, не дбайте про те, як або чим боронити метесь, або що казати мете:"
LUK,12,12,"бо сьвятий Дух учити ме вас тієї години, що треба говорити."
LUK,12,14,"Чоловіче, хто настановив мене суддею або ділителем над вами?"
LUK,12,15,"Остерегайтесь і бережітесь зажерливості; бо не в тім комусь життє його, щоб надто мати з достатків своїх."
LUK,12,16,"В одного багатого чоловіка вродила добре земля;"
LUK,12,17,"і думає він сам собі, говорячи: Що мені робити, що не маю куди звезти овощі мої?"
LUK,12,18,"І каже: От що зроблю: Розберу клуні мої та більші побудую, і звезу туди всі плоди мої і добро моє."
LUK,12,19,"І скажу душі моїй: Душе, маєш багацько добра, зложеного на літа многі; спочивай, їж, пий, весели ся."
LUK,12,20,"Рече ж йому Бог: Безумний, сієї ночі душу твою візьмуть у тебе; що ж надбав єси, кому буде?"
LUK,12,21,"Оттак, хто скарбує для себе, а не в Бога багатіє."
LUK,12,22,"Тим глаголю вам: Не журіть ся душею вашою, що їсти мете, ані тілом, чим зʼодягнетесь."
LUK,12,23,"Душа більша їжі, а тіло одежі."
LUK,12,24,"Погляньте на круки: що не сіють і не жнуть; у них ні комори, ні клуні, а Бог годує їх; як же більше луччі ви птаства?"
LUK,12,25,"Хто ж з вас, журившись, може прибавити до зросту свого один локіть?"
LUK,12,26,"Коли ж ви й найменьшого не можете, то чого про инше журитесь?"
LUK,12,27,"Погляньте на лилії, як вони ростуть: не працюють і не прядуть; глаголю ж вам, що й Соломон у всій славі своїй не зʼодягав ся, як одна з сих."
LUK,12,28,"Коли ж траву, що сьогодні на полі, а завтра буде в піч укинута, Бог так зʼодягає; то як більше вас, маловіри?"
LUK,12,29,"І ви не шукайте що вам їсти, або що пити, й не несітесь (високо);"
LUK,12,30,"того бо всього народи сьвіту шукають; Отець же ваш знає, що треба вам сього."
LUK,12,31,"Лучче шукайте царства Божого, а се все додасть ся вам."
LUK,12,32,"Не лякай ся, мале стадо: бо вподобалось Отцеві вашому дати вам царство."
LUK,12,33,"Продавайте достатки ваші, і подавайте милостиню; робіть собі сакви, що не ветшають, скарб, що не вбавляєть ся на небесах, де злодій не приступає, ані міль не їсть."
LUK,12,34,"Де бо скарб ваш, там і серце ваше буде."
LUK,12,35,"Нехай будуть поясниці ваші підперезані, і сьвітильники позасьвічувані,"
LUK,12,36,"і ви подобні людям, що дожидають пана свого, коли вертати меть ся з весілля, щоб, як прийде та постукає, зараз одчинити йому."
LUK,12,37,"Блаженні слуги ті, котрих, прийшовши пан, знайде їх пильнуючих: істино глаголю вам, що підпережеть ся та й посадовить їх за стіл, і, приступивши, послугувати ме їм."
LUK,12,38,"І коли прийде о другій сторожі, або о третій сторожі прийде, і знайде так, блаженні слуги ті."
LUK,12,39,"Се ж знайте, що, коли б знав господар, о которій годині злодій прийде, пильнував би, й не дав би підкопати господи своєї."
LUK,12,40,"Тим і ви будьте готові; бо, котрої години не думаєте, Син чоловічий прийде."
LUK,12,42,"Хто єсть вірний і розумний дворецький, що поставить його пан над челяддю своєю, видавати у пору визначену харч?"
LUK,12,43,"Блажен слуга той, котрого, пан прийшовши, знайде, що робить так."
LUK,12,44,"По правді глаголю вам, що над усім достатком своїм поставить його."
LUK,12,45,"Коли ж слуга той скаже в серці своїм: Барить ся пан мій прийти, та й зачне бити рабів і рабинь, їсти, та пити, та впиватись,"
LUK,12,46,"прийде пан того слуги дня, котрого не сподіваєть ся, і години, котрої не знає, та й відлучить його, й долю його з невірними положить."
LUK,12,47,"Той же слуга, що знав волю пана свого, та й не приготовив ся, ані зробив по волі його, буде битий много."
LUK,12,48,"Хто ж, не знавши, зробив достойне биття, буде битий мало. Від усякого бо, кому дано багато, багато вимагати меть ся від него; а кому прибавлено багато, більш спитаєть ся від него."
LUK,12,49,"Огонь прийшов я кинути на землю; і чого хочу? — тільки щоб запалав уже."
LUK,12,50,"Хрещеннєм же маю хреститись, і як мені важко, доки се скінчить ся!"
LUK,12,51,"Чи думаєте, що впокій прийшов я дати на землі? Ні, глаголю вам, а розділеннє:"
LUK,12,52,"буде бо від нині пятеро в одній хаті розділених, троє проти двох, і двоє проти трох."
LUK,12,53,"Стане батько різно проти сина, а син проти батька; мати проти дочки, а дочка проти матери; свекруха проти невістки своєї, і невістка проти свекрухи своєї."
LUK,12,54,"Як побачите хмару, що виступає від заходу, зараз кажете: Ливень буде, й буває так."
LUK,12,55,"А як вітер полуденний віє, кажете, що спека буде, й буває."
LUK,12,56,"Лицеміри, лице землі і неба вмієте пізнавати, часу ж сього як не розпізнаєте?"
LUK,12,57,"Чом же й про себе не судите право?"
LUK,12,58,"Як бо йдеш із противником твоїм перед князя, то вдорозї дбай, щоб збутись його; щоб не потяг тебе до судді, а суддя не передав тебе слузї, а слуга не вкинув тебе в темницю."
LUK,12,59,"Глаголю тобі, не вийдеш звідтіля, доки й останнього мідяка не віддаси."
LUK,13,2,"Чи думаєте, що Галилейці сі грішніщі від усіх Галилейців були, що так постраждали?"
LUK,13,3,"Ні, глаголю вам; тільки ж, коли не покаєтесь, усі так само погинете."
LUK,13,4,"Або ті вісімнайцять, що впала на них башта в Силоамі та й побила їх, думаєте, що сі були більші довжники, над усіх людей що живуть в Єрусалимі?"
LUK,13,5,"Ні, глаголю вам; тільки ж, коли не покаєтесь, то всі так само погинете."
LUK,13,6,"Смоківницю мав хтось у винограднику своїм посаджену; й прийшов овощу шукати на ній, та й не знайшов."
LUK,13,7,"Рече ж до винаря: Ось три роки приходжу, шукаючи овощу на смоківниці сій, та й не знаходжу. Зрубай її: на що й землю займає?"
LUK,13,8,"Він же, озвавшись, каже йому: Господи, зостав її і на се літо, поки прокопаю круг неї та обложу гноєм;"
LUK,13,9,"чей зродить овощ; коли ж ні, тоді зрубаєш її."
LUK,13,12,"Жінко, одзволилась єси від недуги твоєї."
LUK,13,15,"Лицеміри, хиба не кожен з вас у суботу одвязує вола свого або осла від ясел, та веде поїти?"
LUK,13,16,"Сю ж дочку Авраамову, що вязав сатана, бач, вісімнайцять років, чи не годилось одзволити від вязила сього в день субітній?"
LUK,13,18,"Кому подобне царство Боже? й кому уподоблю його?"
LUK,13,19,"Подобне воно зерну горчиці, що взявши чоловік, кинув у город свій, і виросло воно, й стало дерево велике; й птаство небесне кублилось між гіллєм його."
LUK,13,20,"Кому уподоблю царство Боже?"
LUK,13,21,"Подобне воно квасу, що взявши жінка, розчинила у трох мірках борошна, поки вкисне все."
LUK,13,24,"Силкуйтесь увійти тісними ворітьми; бо многі, глаголю вам, шукати муть увійти, та й не здоліють."
LUK,13,25,"І, як устане господар та зачинить двері, а ви зачнете, стоячи знадвору, стукати в двері, говорячи: Господи, Господи, відчини нам, то озвавшись, скаже вам: Не знаю вас, звідкіля ви;"
LUK,13,26,"тоді станете казати: Ми їли перед Тобою й пили, й по улицях наших навчав єси."
LUK,13,27,"І скаже: Глаголю вам, що не знаю вас, звідкіля ви: уступіть ся від мене, всі, що робите неправду."
LUK,13,28,"Там буде плач і скреготаннє зубів, як побачите Авраама, та Ісаака, та Якова і всіх пророків у царстві Божому, себе ж вигнаних геть."
LUK,13,29,"І прийдуть від сходу й заходу, і від півночі й полудня, та й сядуть у царстві Божому:"
LUK,13,30,"І ось є останні, що будуть перві, й перві, що будуть останні."
LUK,13,32,"Ідіть та скажіть лисиці тій: Ось виганяю біси, й сцілення роблю сьогодні й завтра, а третього дня скінчаю ся."
LUK,13,33,"Тільки ж мушу сьогодні і завтра й дальшого дня ходити, бо не можна пророкові загинути осторонь Єрусалиму."
LUK,13,34,"Єрусалиме, Єрусалиме, що вбиваєш пророків і каменуєш посланих до тебе! скільки раз хотів я зібрати діти твої, як курка своє гніздо під крила, й не схотіли."
LUK,13,35,"Оце ж оставляєть ся вам господа ваша пуста; істино ж глаголю вам: Що не побачите мене, доки прийде час, що скажете: Благословен грядущий в імя Господнє."
LUK,14,3,"Чи годить ся в суботу сціляти?"
LUK,14,5,"В кого з вас осел або віл упаде в колодязь, чи зараз не витягне його субітнього дня?"
LUK,14,8,"Коли запрошений ти від кого на весіллє, то не сідай на первому місці, щоб часом поважніщий тебе не був запрошений від него,"
LUK,14,9,"і прийшовши той, хто запросив тебе й його, не сказав тобі: Дай сьому місце; а тоді доведеть ся тобі з соромом останнє місце заняти."
LUK,14,10,"Ні, коли ти запрошений, прийшовши сідай на останньому місці, щоб, як прийде, хто запросив тебе, сказав тобі: Друже, сідай вище. Тоді буде тобі слава перед тими, що сидять з тобою."
LUK,14,11,"Бо кожен, хто нести меть ся вгору, принизить ся, хто ж принизуєть ся, пійде вгору."
LUK,14,12,"Коли справляєш обід або вечерю, не клич приятелів твоїх, ні братів твоїх, ні сусід багатих; щоб часом і вони тебе не запросили, й не було тобі відплати."
LUK,14,13,"Ні, коли справляєш гостину, запрошуй убогих, калік, кривих, сліпих;"
LUK,14,14,"то будеш блажен, бо не мають чим віддати тобі; віддасть ся бо тобі у воскресенню праведних."
LUK,14,16,"Один чоловік справив вечерю велику, та й запросив многих;"
LUK,14,17,"і післав слугу свого часу вечері сказати запрошеним: Ійдіть, бо вже все готове."
LUK,14,18,"І почали рядом відпрошуватись усі. Первий сказав йому: Поле купив я, то мушу пійти та подивитись на него. Прошу тебе, вибач мені."
LUK,14,19,"А другий сказав: Пять ярем волів купив я, і йду спробувати їх. Прошу тебе, вибач мені."
LUK,14,20,"А знов другий сказав: Я одруживсь, тому й не можу прийти."
LUK,14,21,"І прийшовши слуга той, оповів панові своєму. Тоді прогнівившись господар, рече слузї своєму: Вийди хутко на дороги та на улиці городські, та вбогих, та калік, та кривих, та сліпих поприводь сюди."
LUK,14,22,"І рече слуга: Пане, сталось, як звелів єси, та й ще є місце."
LUK,14,23,"І рече пан до слуги: Вийди на шляхи та на загороди, та й силуй увійти, щоб повна була господа моя."
LUK,14,24,"Глаголю бо вам, що ніхто з чоловіків тих запрошених не покоштує моєї вечері."
LUK,14,26,"Коли хто приходить до мене, й не зненавидить батька свого, й матір, і жінку, й діти, й братів, і сестер, та ще й свою душу, не може учеником моїм бути."
LUK,14,27,"І хто не носить хреста свого й не ходить слідом за мною, не може бути учеником моїм."
LUK,14,28,"Хто бо з вас, задумавши башту будувати, перше сівши не полічить видатку, чи має на скінченнє?"
LUK,14,29,"щоб часом, як положить він основину, та не спроможеть ся скінчити, всі, дивлячись, не стали сьміятись із него, кажучи:"
LUK,14,30,"Що сей чоловік почав будувати, та й не спроміг ся скінчити."
LUK,14,31,"Або який цар, ідучи на войну, ударити на другого царя, сівши перше не порадить ся, чи можливо з десятьма тисячами устояти проти того, хто з дванайцятьма тисячами йде на него."
LUK,14,32,"Коли ж ні, то ще як той далеко, посли піславши, просить примирря."
LUK,14,33,"Так оце всякий з вас, хто не відцураєть ся від усього свого достатку, не може моїм учеником бути."
LUK,14,34,"Добро сіль; коли ж сіль звітріє, то чим приправити?"
LUK,14,35,"Ні в землю, ні в гній не годить ся вона; геть викидають її. Хто має уші слухати, нехай слухає."
LUK,15,4,"Которий чоловік з вас, мавши сотню овечок, та загубивши одну з них, не зоставить девятьдесять і девять у степу, та не пійде за загубленою, доки знайде її?"
LUK,15,5,"А знайшовши, положить на плечі собі, радіючи."
LUK,15,6,"І, прийшовши до дому, скликає другів та сусід, кажучи їм: Радуйтесь зо мною, бо я знайшов овечку мою загублену."
LUK,15,7,"Глаголю вам, що оттак радість буде на небі над одним грішником каючим ся, більше ніж над девятьдесять і девятьма праведниками, котрим не треба покаяння."
LUK,15,8,"Або котора жінка, мавши десять драхім, коли згубить драхму одну, не сьвітить сьвітла, та не вимітає хати, та не шукає пильно, доки знайде?"
LUK,15,9,"А знайшовши кличе подруг та сусідок, кажучи: Радуйтесь зо мною, бо я знайшла драхму, що була згубила."
LUK,15,10,"Так, глаголю вам, радість буде перед ангелами Божими над одним грішником каючим ся."
LUK,15,11,"Один чоловік мав два сини,"
LUK,15,12,"і сказав молодший з них батькові: Отче, дай мені частину маєтку, що впадає мені. І розділив їм прожиток."
LUK,15,13,"І не по многих днях, зібравши все молодший син, відʼїхав у землю далеку, та й протратив там маєток свій, живучи блудно."
LUK,15,14,"Як же проїв усе, настала голоднеча велика в землі тій; і почав він терпіти недостаток."
LUK,15,15,"І пійшовши пристав до одного з міщан землі тієї; і післав той його на поля свої пасти свині."
LUK,15,16,"І бажав він сповнити живіт свій лушпиннєм, що їли свині, та й ніхто не давав йому."
LUK,15,17,"Опамятавшись же, сказав: Скільки наймитів у батька мого надто мають хліба! я ж голодом погибаю."
LUK,15,18,"Уставши, пійду до батька мого, й скажу йому: Отче, згрішив я на небо й перед тобою,"
LUK,15,19,"і вже недостоєн зватись сином твоїм; прийми мене як одного з наймитів твоїх."
LUK,15,20,"І вставши пійшов до батька свого. Ще ж він далеко був, побачив його батько його, й змилосердивсь, і побігши упав на шию йому, й поцілував його."
LUK,15,21,"Каже ж йому син: Отче, згрішив я на небо й перед тобою, і вже не достоєн зватись сином твоїм."
LUK,15,22,"Каже ж батько до слуг своїх: принесіть шату найпершу та й одягніть його; й дайте перстень на руку йому, й чоботи на ноги;"
LUK,15,23,"і, привівши теля годоване, заколіть і ївши веселімось:"
LUK,15,24,"бо сей син мій мертвий був, та й ожив; згинув був, та й знайшов ся. І почали веселитись."
LUK,15,25,"Був же син його старший на полі, і, як ідучи зближавсь до господи, почув сьпіви да танці."
LUK,15,26,"І покликавши одного з слуг, питав, що б се було таке."
LUK,15,27,"Той же каже йому: Що брат твій прийшов, і заколов батько твій теля годоване, що здорового його прийняв."
LUK,15,28,"Розсердив ся ж і не схотів увійти. Оце ж батько його вийшовши просив його."
LUK,15,29,"Він же, озвавшись, рече батькові: Ось стільки літ служу тобі, й ніколи заповіді твоєї не переступив, та й ніколи мені не дав єси козеняти, щоб з приятелями моїми повеселитись;"
LUK,15,30,"як же син твій сей, проївши свій прожиток з блудницями, прийшов, заколов єси йому теля годоване."
LUK,15,31,"Він же рече йому: Дитино, ти все зо мною єси, і все, що моє, твоє;"
LUK,15,32,"веселити ж ся і радувати ся треба було, що брат твій сей мертвий був, та й ожив, і згинув був, та й знайшов ся."
LUK,16,1,"Один чоловік був багатий, що мав приставника; і обвинувачено сього йому, що розсипає маєток його."
LUK,16,2,"І, покликавши його, каже йому: Що се чую про тебе? Дай мені перелік з твого приставництва, бо не можна вже тобі бути приставником."
LUK,16,3,"Каже ж у собі приставник: Що мені робити, що пан мій бере приставництво від мене? Копати не вмію, просити соромлюсь."
LUK,16,4,"Знаю, що зроблю, щоб, як відставлений буду від приставництва, прийняли мене в господи свої."
LUK,16,5,"І покликавши кожного з довжників пана свого, каже первому: Скільки ти винен панові моєму?"
LUK,16,6,"Він же каже: Сто мір оливи. І каже йому: Візьми твою розписку, та сівши хутко, пиши пятьдесять."
LUK,16,7,"Потім другому каже: Ти ж скільки винен? Він же каже: Сто мір пшениці. І каже йому: Візьми твою розписку, та напиши вісімдесять."
LUK,16,8,"І похвалив пан приставника неправедного, що мудро вчинив; сини бо віку сього мудріщі над синів сьвітла в роді своїм."
LUK,16,9,"І я вам глаголю: Робіть собі приятелів від мамони неправди, щоб, як будете в недостатках, прийняли вас у вічні оселі."
LUK,16,10,"Вірний у найменшому, і в великому вірний, а в найменшому неправедний, і в великому неправедний."
LUK,16,11,"Коли ж оце у неправедній мамоні вірні не будете, то правдиве хто вам звірить?"
LUK,16,12,"І коли у чужому вірні не були, ваше хто вам дасть?"
LUK,16,13,"Жаден слуга не може двом панам служити: або одного ненавидіти ме, а другого любити ме; або до одного прихилить ся, а другим гордувати ме. Не можете Богові служити й мамоні."
LUK,16,15,"Ви оправдуєте себе перед людьми, Бог же знає серця ваші, бо що в людей високе, те огида перед Богом."
LUK,16,16,"Закон і пророки до Йоана. З того ж часу царство Боже благовіствуєть ся, і кожен силою здобуває його."
LUK,16,17,"Легше ж небу та землі перейти, ніж із закону одній титлі пропасти."
LUK,16,18,"Всякий, хто розводить ся з жінкою своєю, і женить ся з иншою, робить перелюб; і всякий, хто женить ся з розведеною з чоловіком, робить перелюб."
LUK,16,19,"Один же чоловік був заможний, і одягавсь у кармазин та висон, і жив що-дня пишно."
LUK,16,20,"Убогий же один був, на ймя Лазар, що лежав перед ворітьми його ввесь у струпі,"
LUK,16,21,"і бажав погодуватись окрушинами, що падали з стола багатиревого; тільки ж і собаки приходячи лизали рани його."
LUK,16,22,"Стало ся ж, що вмер убогий, і перенесли його ангели на лоно Авраамове; умер же й багатир і поховали його."
LUK,16,23,"І в пеклі зняв він очі свої, бувши в муках, і побачив оддалеки Авраама, й Лазаря на лоні його."
LUK,16,24,"І покликнувши він, каже: Отче Аврааме, помилуй мене та пішли Лазаря, нехай умочить конець пальця свого в воду та прохолодить язик мій; бо я мучусь у поломї сьому."
LUK,16,25,"Рече ж Авраам: Дитино, спогадай, що прийняв єси добре твоє в життю твоїм, а Лазар так само лихе; тепер же він тут утішаєть ся, а ти мучиш ся."
LUK,16,26,"Та ще й до того, між нами й вами пропасть велика утвердилась, щоб которі схотіли перейти звідсіля до вас, не здоліли; ані звідтіля до нас не перейшли."
LUK,16,27,"Каже ж він: Благаю ж тебе, отче, щоб післав його до дому батька мого:"
LUK,16,28,"маю бо пять братів; нехай сьвідкує їм, щоб і вони не прийшли у се місце муки."
LUK,16,29,"Рече йому Авраам: Мають вони Мойсея і пророків; нехай слухають їх."
LUK,16,30,"Він же каже: Ні, отче Аврааме; тільки ж, коли б хто з мертвих прийшов до них, покають ся."
LUK,16,31,"Рече ж йому: Коли Мойсея і пророків не слухають, то, коли б хто й з мертвих воскрес, не піймуть віри."
LUK,17,1,"Не можна не прийти поблазням; горе ж, через кого приходять!"
LUK,17,2,"Лучче б йому було, коли б жорно млинове почеплено на шию йому, та й укинуто в море, ніж щоб зблазнив одного з малих сих."
LUK,17,3,"Озирайтесь на себе. Коли погрішить проти тебе брат твій, докори йому, й коли покаєть ся, прости йому."
LUK,17,4,"І коли сім раз на день погрішить проти тебе, й сім раз на день обернеть ся до тебе, кажучи: Каюсь; прости йому."
LUK,17,6,"Коли б ви мали віру з зерно горчиці, то сказали б шовковині оцій: Викоренись і посадись у морю, то послухала б вас."
LUK,17,7,"Хто ж з вас, слугу мавши, ратая чи пастуха, як ійде з поля, скаже йому зараз: Прийшовши сідай їсти?"
LUK,17,8,"А чи не скаже йому: Наготов мені що вечеряти, та підперезавшись послугуй мені, поки їсти му та пити му, а потім їсти меш і пити меш ти?"
LUK,17,9,"Чи дякує тому слузї, що зробив, що звелено йому?"
LUK,17,10,"Так і ви, коли зробите все, що звелено вам, кажіть: Що слуги ми нікчемні; бо, що повинні зробити, зробили."
LUK,17,14,"Ідіть покажіть себе священикам."
LUK,17,17,"Чи не десять очистились? девять же де?"
LUK,17,18,"Не знайшлись, щоб вернувшись оддати славу Богу, тільки чужоземець сей?"
LUK,17,19,"Уставши йди; віра твоя спасла тебе."
LUK,17,20,"Не прийде царство Боже з постереганнєм,"
LUK,17,21,"ані казати муть: Дивись, ось воно; або: Дивись, он, бо царство Боже у вас усередині."
LUK,17,22,"Прийдуть дні, що бажати мете один з днів Сина чоловічого видіти, та й не побачите."
LUK,17,23,"І казати муть вам: Дивись, ось; або: Дивись, он; не йдіть і не ганяйтесь."
LUK,17,24,"Бо, як блискавиця, блиснувши з одного краю під небом, до другого краю під небом сьвітить, так буде й Син чоловічий дня свого."
LUK,17,25,"Перше ж мусить Він багато терпіти, й відцураєть ся Його рід сей."
LUK,17,26,"І як сталось за днів Ноя, так буде й за днів Сина чоловічого."
LUK,17,27,"Їли, пили, женились, оддавались, аж до дня, як увійшов Ной у ковчег, і настав потоп, та й вигубив усіх."
LUK,17,28,"Так само, як сталось і за Лота; їли, пили, торгували, продавали, насаджували, будували,"
LUK,17,29,"которого ж дня вийшов Лот із Содома, линуло огнем та сіркою з неба та й вигубило всіх."
LUK,17,30,"Так же буде й в день, котрого Син чоловічий відкриєть ся."
LUK,17,31,"Того дня, хто буде на криші, а надібє його в хаті, нехай не злазить узяти його; й хто на полі, так само нехай не вертаєть ся назад."
LUK,17,32,"Спогадайте Лотову жінку."
LUK,17,33,"Коли хто шукати ме душу свою спасти, погубить її, а хто погубить її, оживить її."
LUK,17,34,"Глаголю вам, тієї ночі буде двоє на однім ліжку; один візьметь ся, а другий зоставить ся."
LUK,17,35,"Дві молоти муть укупі; одна візьметь ся, а друга зоставить ся."
LUK,17,36,"Двоє будуть у полі; один візьметь ся, а другий зоставить ся."
LUK,17,37,"Де тіло, там збирати муть ся орли."
LUK,18,2,"Один суддя був у якомусь городі, й Бога не бояв ся, і чоловіка не соромив ся."
LUK,18,3,"Вдовиця ж була одна у городі тім, і прийшла до него, кажучи: Помстись за мене над противником моїм."
LUK,18,4,"І не хотів довго, потім же каже в собі: Хоч і Бога не боюсь, і чоловіка не соромлюсь,"
LUK,18,5,"то, що докучає мені вдова ся, помщусь за неї, щоб, без перестану ходячи, не докучала мені."
LUK,18,6,"Слухайте, що суддя неправедний каже!"
LUK,18,7,"Бог же чи не помстив ся б за вибраних своїх, що голосять до Него день і ніч, хоч довго терпить про них?"
LUK,18,8,"Глаголю вам, що помстить ся за них незабаром. Тільки ж Син чоловічий прийшовши, чи знайде віру на землі?"
LUK,18,10,"Два чоловіки ввійшли в церкву помолитись: один Фарисей, а другий митник."
LUK,18,11,"Фарисей, ставши, так у собі молив ся: Боже, дякую Тобі, що я не такий, як инші люде, здирщики, неправедні, перелюбні, або як оцей митник."
LUK,18,12,"Я пощу два рази на тиждень, даю десятину з усього, що придбаю."
LUK,18,13,"А митник, оддалеки ставши, не хотів і очей до неба звести, а бив у груди себе, кажучи: Боже, милостивий будь мені грішному."
LUK,18,14,"Глаголю вам: пійшов сей до дому свого оправданий більш, ніж той; бо кожен, хто несеть ся вгору, принизить ся; хто ж принижуєть ся, пійде вгору."
LUK,18,16,"Пустіть діток приходити до мене й не бороніть їм; таких бо царство Боже."
LUK,18,17,"Істино глаголю вам: Хто не прийме царства Божого, як дитина, не ввійде в него."
LUK,18,19,"Чого мене звеш благим? ніхто не благий, тільки один, Бог."
LUK,18,20,"Заповіді знаєш: Не чини перелюбу, Не вбивай, Не кради, Не сьвідкуй криво, Поважай батька твого й матір твою."
LUK,18,22,"Ще одного тобі недостає: усе, що маєш, продай та й роздай убогим, і мати меш скарб на небі; та й приходь, ійди слідом за мною."
LUK,18,24,"Як тяжко багацтва маючи увійти в царство Боже!"
LUK,18,25,"Легше бо верблюдові кріз ушко голки пройти, ніж багатому в царство Боже ввійти."
LUK,18,27,"Неможливе у людей — можливе у Бога."
LUK,18,29,"Істино, істино глаголю вам: Що нема нікого, хто покинув господу, або родителів, або братів, або жінку, або діти задля царства Божого,"
LUK,18,30,"та й не приняв багато більше часу сього, а в віку будучому життє вічнє."
